Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD),Change%
BTC,11/7/2016,706.13375,705.47125,707.58875,700.03,0.000939089
BTC,11/8/2016,728.36125,706.13375,729.0725,701.9975,0.031477748
BTC,11/9/2016,719.2525,728.36125,738.985,717.07875,-0.012505814
BTC,11/10/2016,714.57125,719.2525,719.34375,707.995,-0.006508493
BTC,11/11/2016,715.7725,714.57125,718.2725,713.0675,0.001681078
BTC,11/12/2016,694.72125,715.7725,715.7725,693.5675,-0.029410532
BTC,11/13/2016,704.62125,694.72125,704.65,686.0225,0.01425032
BTC,11/14/2016,711.39625,704.62125,713.0725,698.5175,0.009615095
BTC,11/15/2016,710.9275,711.39625,716.215,709.3275,-0.000658915
BTC,11/16/2016,745.92625,710.9275,746.36375,710.6725,0.049229703
BTC,11/17/2016,738.665,745.92625,752.0375,731.9825,-0.009734541
BTC,11/18/2016,748.8075,738.665,751.1375,737.915,0.013730852
BTC,11/19/2016,752.5525,748.8075,754.54625,740.13375,0.005001285
BTC,11/20/2016,730.365,752.5525,753.765,713.13,-0.029482993
BTC,11/21/2016,734.84,730.365,738.62875,728.015,0.006127073
BTC,11/22/2016,745.97875,734.84,750.80125,734.55,0.015158062
BTC,11/23/2016,739.81875,745.97875,746.575,732.20875,-0.008257608
BTC,11/24/2016,730.3125,739.81875,740.87625,727.9875,-0.012849431
BTC,11/25/2016,737.4025,730.3125,738.51375,728.38125,0.009708173
BTC,11/26/2016,727.445,737.4025,738.155,724.1275,-0.01350348
BTC,11/27/2016,731.9,727.445,735.405,727.43875,0.006124174
BTC,11/28/2016,731.12625,731.9,734.1425,729.4725,-0.00105718
BTC,11/29/2016,731.64,731.12625,734.43375,728.60375,0.000702683
BTC,11/30/2016,744.1025,731.64,744.47,730.71125,0.01703365
BTC,12/1/2016,766.5925,744.1025,767.105,744.1025,0.030224331
BTC,12/2/2016,769.915,766.5925,778.1425,763.83875,0.004334115
BTC,12/3/2016,764.3575,769.915,770.12125,757.835,-0.007218329
BTC,12/4/2016,760.1,764.3575,767.24125,759.91875,-0.005570038
BTC,12/5/2016,754.82625,760.1,760.40625,745.6975,-0.006938232
BTC,12/6/2016,758.35375,754.82625,759.89,751.95625,0.004673261
BTC,12/7/2016,763.23625,758.35375,768.31875,752.165,0.006438288
BTC,12/8/2016,766.8725,763.23625,771.42,762.7025,0.004764252
BTC,12/9/2016,773.2825,766.8725,773.3225,766.33,0.008358625
BTC,12/10/2016,765.9525,773.2825,775.08625,764.3675,-0.009479071
BTC,12/11/2016,769.8275,765.9525,769.86375,763.31625,0.00505906
BTC,12/12/2016,774.38625,769.8275,788.48625,766.9025,0.005921781
BTC,12/13/2016,778.35625,774.38625,781.585,771.5475,0.005126641
BTC,12/14/2016,776.9825,778.35625,779.605,771.3925,-0.001764937
BTC,12/15/2016,776.415,776.9825,778.2175,772.7675,-0.00073039
BTC,12/16/2016,786.9725,776.415,790.83875,775.50125,0.013597754
BTC,12/17/2016,789.24625,786.9725,790.30375,785.57375,0.002889237
BTC,12/18/2016,791,789.24625,791.16,785.2375,0.002222057
BTC,12/19/2016,789.2325,791,792.2825,788.65625,-0.002234513
BTC,12/20/2016,805.79625,789.2325,806.1975,788.44875,0.020987162
BTC,12/21/2016,842.63875,805.79625,842.96625,805.14875,0.045721856
BTC,12/22/2016,910.9325,842.63875,910.9325,842.17875,0.081047483
BTC,12/23/2016,910.2475,910.9325,918.94875,878.91,-0.000751977
BTC,12/24/2016,870.13125,910.2475,916.55625,869.47,-0.044071805
BTC,12/25/2016,905.45625,870.13125,909.84625,858.03625,0.040597324
BTC,12/26/2016,900.36625,905.45625,906.88875,893.62125,-0.005621475
BTC,12/27/2016,948.89875,900.36625,949.80625,900.02625,0.053903064
BTC,12/28/2016,971.645,948.89875,982.86875,947.03,0.023971209
BTC,12/29/2016,954.84375,971.645,977.7925,949.61875,-0.017291552
BTC,12/30/2016,952.455,954.84375,964.72625,928.9875,-0.002501718
BTC,12/31/2016,964.325,952.455,968.485,949.08625,0.012462531
BTC,1/1/2017,1009.97375,964.325,1011.525,963.53,0.047337516
BTC,1/2/2017,1028.33375,1009.97375,1034.105,998.62125,0.01817869
BTC,1/3/2017,1047.09999,1028.33375,1048.12375,1013.3775,0.018249173
BTC,1/4/2017,1140.385,1047.09999,1141.9975,1047.06375,0.089088923
BTC,1/5/2017,985.93875,1140.385,1153.02,887.46625,-0.135433428
BTC,1/6/2017,837.83625,985.93875,990.37125,821.655,-0.150214707
BTC,1/7/2017,923.52375,837.83625,923.7475,816.36375,0.102272371
BTC,1/8/2017,889.33875,923.52375,942.0625,878.10125,-0.037015832
BTC,1/9/2017,905.22625,889.33875,911.99625,881.1575,0.017864396
BTC,1/10/2017,910.60625,905.22625,914.02375,897.57375,0.005943266
BTC,1/11/2017,772.66125,910.60625,919.55875,747.49625,-0.15148699
BTC,1/12/2017,784.89375,772.66125,828.08875,746.685,0.015831647
BTC,1/13/2017,820.68875,784.89375,839.23,774.35875,0.045604899
BTC,1/14/2017,821.19625,820.68875,835.555,810.6425,0.000618383
BTC,1/15/2017,830.74,821.19625,834.7025,810.21625,0.011621765
BTC,1/16/2017,848.58125,830.74,848.58125,820.91625,0.021476334
BTC,1/17/2017,890.29375,848.58125,914.8025,848.58125,0.049155576
BTC,1/18/2017,888.0625,890.29375,901.83375,848.60875,-0.002506195
BTC,1/19/2017,896.16375,888.0625,905.4225,884.185,0.009122387
BTC,1/20/2017,920.58875,896.16375,921.18125,882.29625,0.027255064
BTC,1/21/2017,934.7775,920.58875,936.2525,912.0725,0.015412691
BTC,1/22/2017,920.365,934.7775,936.7525,893.0075,-0.015418108
BTC,1/23/2017,912.2125,920.365,926.9975,891.405,-0.008857899
BTC,1/24/2017,898.55,912.2125,922.1475,884.78875,-0.014977322
BTC,1/25/2017,901.05,898.55,901.48,888.01875,0.00278226
BTC,1/26/2017,912.84375,901.05,919.1325,896.2825,0.013088896
BTC,1/27/2017,919.795,912.84375,921.56875,909.4,0.00761494
BTC,1/28/2017,920.82875,919.795,922.06125,917.82125,0.001123892
BTC,1/29/2017,916.91125,920.82875,921.50875,912.955,-0.00425432
BTC,1/30/2017,921.35125,916.91125,921.8175,915.77,0.004842344
BTC,1/31/2017,973.065,921.35125,978.185,920.64875,0.05612816
BTC,2/1/2017,982.8275,973.065,992.41875,964.4075,0.010032732
BTC,2/2/2017,1020.09,982.8275,1020.12375,982.33375,0.037913571
BTC,2/3/2017,1011.215,1020.09,1024.1425,995.87,-0.008700213
BTC,2/4/2017,1029.40124,1011.215,1040.08625,1004.3775,0.017984543
BTC,2/5/2017,1019.3125,1029.40124,1030.33625,1006.51875,-0.00980059
BTC,2/6/2017,1029.40875,1019.3125,1030.405,1018.23,0.00990496
BTC,2/7/2017,1067.70875,1029.40875,1067.79625,1029.40875,0.037205823
BTC,2/8/2017,1072.205,1067.70875,1072.22875,1018.19125,0.00421112
BTC,2/9/2017,974.95875,1072.205,1077.7625,942.45375,-0.090697441
BTC,2/10/2017,997.2275,974.95875,1000.98625,954.27625,0.02284071
BTC,2/11/2017,1004.71375,997.2275,1015.99625,997.2275,0.007507063
BTC,2/12/2017,1004.85375,1004.71375,1008.49,997.45625,0.000139343
BTC,2/13/2017,994.58,1004.85375,1007.28,976.28875,-0.010224125
BTC,2/14/2017,1003.59,994.58,1016.445,987.33125,0.0090591
BTC,2/15/2017,1018.41125,1003.59,1021.98375,1001.00375,0.014768232
BTC,2/16/2017,1038.86625,1018.41125,1041.52375,1016.995,0.020085206
BTC,2/17/2017,1058.315,1038.86625,1058.60375,1027.9875,0.01872113
BTC,2/18/2017,1052.84375,1058.315,1066.83625,1051.02,-0.005169775
BTC,2/19/2017,1046.66249,1052.84375,1061.3175,1045.30874,-0.005871014
BTC,2/20/2017,1079.5825,1046.66249,1084.50375,1046.66249,0.031452364
BTC,2/21/2017,1112.86375,1079.5825,1126.48625,1079.3475,0.030827889
BTC,2/22/2017,1122.515,1112.86375,1132.51,1101.9,0.008672445
BTC,2/23/2017,1193.501,1122.515,1193.961,1120.73,0.063238353
BTC,2/24/2017,1182.429,1193.501,1206.596,1101.385,-0.009276909
BTC,2/25/2017,1139.848,1182.429,1184.183,1126.26,-0.036011465
BTC,2/26/2017,1189.366,1139.848,1192.252,1139.795,0.043442634
BTC,2/27/2017,1189.94699,1189.366,1210.156,1173.095,0.000488487
BTC,2/28/2017,1193.611,1189.94699,1198.163,1179.97,0.003079137
BTC,3/1/2017,1221.05,1193.611,1233.298,1187.33199,0.022988226
BTC,3/2/2017,1269.776,1221.05,1284.334,1216.03,0.039905
BTC,3/3/2017,1285.376,1269.776,1293.469,1258.487,0.012285631
BTC,3/4/2017,1260.668,1285.376,1287.61,1239.568,-0.019222391
BTC,3/5/2017,1273.24699,1260.668,1280.579,1245.911,0.009978035
BTC,3/6/2017,1280.30499,1273.24699,1285.181,1268.809,0.005543308
BTC,3/7/2017,1206.357,1280.30499,1280.427,1188.174,-0.057758105
BTC,3/8/2017,1153.06,1206.357,1225.5,1135.086,-0.044180122
BTC,3/9/2017,1200.557,1153.06,1208.63899,1147.435,0.041192132
BTC,3/10/2017,1147.625,1200.557,1325.81299,1022.68,-0.044089535
BTC,3/11/2017,1186.351,1147.625,1200.383,1146.877,0.033744472
BTC,3/12/2017,1235.553,1186.351,1237.781,1178.066,0.041473392
BTC,3/13/2017,1242.806,1235.553,1247.261,1216.20699,0.005870246
BTC,3/14/2017,1245.892,1242.806,1257.797,1227.108,0.002483091
BTC,3/15/2017,1247.67099,1245.892,1260.62999,1245.099,0.001427885
BTC,3/16/2017,1126.08199,1247.67099,1248.29199,1103.531,-0.097452775
BTC,3/17/2017,1062.07,1126.08199,1164.222,1057.345,-0.056844875
BTC,3/18/2017,1000.24599,1062.07,1094.412,944.113,-0.058210862
BTC,3/19/2017,1036.226,1000.24599,1058.91,977.506,0.035971161
BTC,3/20/2017,1065.481,1036.226,1065.50599,1015.041,0.028232258
BTC,3/21/2017,1091.333,1065.481,1119.074,1063.69699,0.02426322
BTC,3/22/2017,1036.099,1091.333,1101.028,990.705,-0.0506115
BTC,3/23/2017,1013.844,1036.099,1053.241,1012.245,-0.021479608
BTC,3/24/2017,921.808,1013.844,1014.601,920.576,-0.090779252
BTC,3/25/2017,962.508,921.808,972.271,891.511,0.044152361
BTC,3/26/2017,968.293,962.508,998.56,946.522,0.00601034
BTC,3/27/2017,1035.32199,968.293,1042.901,965.455,0.069223871
BTC,3/28/2017,1011.969,1035.32199,1064.52,1010.04699,-0.022556258
BTC,3/29/2017,1041.374,1011.969,1056.89799,1011.315,0.029057214
BTC,3/30/2017,1048.86299,1041.374,1051.473,1023.187,0.007191451
BTC,3/31/2017,1077.557,1048.86299,1087.727,1040.614,0.027357253
BTC,4/1/2017,1082.37,1077.557,1103.528,1069.78199,0.004466585
BTC,4/2/2017,1140.037,1082.37,1140.037,1077.59099,0.053278454
BTC,4/3/2017,1148.092,1140.037,1155.714,1120.597,0.00706556
BTC,4/4/2017,1139.86,1148.092,1161.361,1125.827,-0.007170157
BTC,4/5/2017,1150.685,1139.86,1151.20699,1113.077,0.00949678
BTC,4/6/2017,1177.284,1150.685,1202.82199,1149.209,0.023115796
BTC,4/7/2017,1196.896,1177.284,1202.037,1176.375,0.016658682
BTC,4/8/2017,1187.03299,1196.896,1196.896,1170.579,-0.00824049
BTC,4/9/2017,1213.801,1187.03299,1218.239,1178.396,0.022550351
BTC,4/10/2017,1206.74,1213.801,1219.056,1202.78299,-0.005817263
BTC,4/11/2017,1226.896,1206.74,1232.155,1204.364,0.016702852
BTC,4/12/2017,1216.269,1226.896,1226.927,1213.655,-0.008661696
BTC,4/13/2017,1187.136,1216.269,1219.007,1154.9,-0.02395276
BTC,4/14/2017,1186.10899,1187.136,1197.391,1169.893,-0.000865116
BTC,4/15/2017,1189.55,1186.10899,1199.71,1178.094,0.002901091
BTC,4/16/2017,1184.2,1189.55,1190.96499,1178.19599,-0.004497499
BTC,4/17/2017,1211.73799,1184.2,1211.73799,1181.78299,0.023254509
BTC,4/18/2017,1218.666,1211.73799,1222.358,1211.233,0.005717416
BTC,4/19/2017,1227.981,1218.666,1232.858,1209.183,0.007643604
BTC,4/20/2017,1261.702,1227.981,1264.665,1227.679,0.027460523
BTC,4/21/2017,1255.25125,1261.702,1275.053,1247.7925,-0.005112737
BTC,4/22/2017,1232.7575,1255.25125,1255.905,1220,-0.017919719
BTC,4/23/2017,1243.43,1232.7575,1250.455,1230.68374,0.00865742
BTC,4/24/2017,1251.5775,1243.43,1251.5775,1240.11999,0.00655244
BTC,4/25/2017,1269.69625,1251.5775,1270.7275,1248.7425,0.01447673
BTC,4/26/2017,1289.7475,1269.69625,1307.27875,1269.43,0.015792163
BTC,4/27/2017,1335.825,1289.7475,1343.5925,1289.4925,0.035725985
BTC,4/28/2017,1319.7,1335.825,1338.9875,1282.93249,-0.012071192
BTC,4/29/2017,1311.58874,1319.7,1333.375,1311.25125,-0.006146291
BTC,4/30/2017,1370.79,1311.58874,1371.20625,1308.7425,0.04513706
BTC,5/1/2017,1416.61,1370.79,1426.63375,1350.005,0.033425981
BTC,5/2/2017,1448.88625,1416.61,1466.88125,1408.54,0.022784147
BTC,5/3/2017,1506.7725,1448.88625,1507.51,1431.18125,0.039952239
BTC,5/4/2017,1543.31,1506.7725,1594.62625,1442.73125,0.02424885
BTC,5/5/2017,1536.1525,1543.31,1591.9675,1491.675,-0.004637759
BTC,5/6/2017,1554.6025,1536.1525,1555.225,1517.65,0.012010526
BTC,5/7/2017,1564.065,1554.6025,1572.55375,1525.895,0.006086765
BTC,5/8/2017,1644.72875,1564.065,1655.7875,1564.065,0.051573144
BTC,5/9/2017,1695.83125,1644.72875,1753.595,1641.0625,0.031070473
BTC,5/10/2017,1748.35375,1695.83125,1764.21,1690.39875,0.030971537
BTC,5/11/2017,1774.52,1748.35375,1839.23125,1748.07,0.014966222
BTC,5/12/2017,1634.6075,1774.52,1799.495,1587.69375,-0.078845265
BTC,5/13/2017,1774.805,1634.6075,1784.83625,1624.56125,0.085768296
BTC,5/14/2017,1747.04375,1774.805,1793.7325,1740.2,-0.015641859
BTC,5/15/2017,1665.0325,1747.04375,1747.04375,1652.15625,-0.046942871
BTC,5/16/2017,1744.44125,1665.0325,1753.0375,1657.10875,0.047692012
BTC,5/17/2017,1796.89625,1744.44125,1823.555,1744.44125,0.0300698
BTC,5/18/2017,1913.13875,1796.89625,1918.3275,1795.7775,0.064690713
BTC,5/19/2017,1983.97875,1913.13875,1993.12375,1909.23125,0.037028156
BTC,5/20/2017,2074.69625,1983.97875,2074.69625,1964.975,0.045725036
BTC,5/21/2017,2114.98875,2074.69625,2115.59125,2001.145,0.019420915
BTC,5/22/2017,2196.66874,2114.98875,2289.2075,2062.30249,0.038619586
BTC,5/23/2017,2348.55249,2196.66874,2356.405,2174.49375,0.069142765
BTC,5/24/2017,2581.85375,2348.55249,2593.36666,2310.42625,0.099338321
BTC,5/25/2017,2460.95375,2581.85375,2791.695,2298.48999,-0.04682682
BTC,5/26/2017,2232.2875,2460.95375,2639.905,2067.0975,-0.092917736
BTC,5/27/2017,2234.83374,2232.2875,2250.1475,1908.99125,0.001140642
BTC,5/28/2017,2195.785,2234.83374,2320.8175,2135.0025,-0.017472772
BTC,5/29/2017,2315.73625,2195.785,2339.725,2157.34499,0.054627958
BTC,5/30/2017,2170.98124,2315.73625,2329.63625,2152.9225,-0.062509282
BTC,5/31/2017,2402.125,2170.98124,2414.515,2162.22625,0.106469718
BTC,6/1/2017,2477.1725,2402.125,2489.9775,2361.74125,0.031242129
BTC,6/2/2017,2475.2975,2477.1725,2524.80625,2418.9325,-0.000756911
BTC,6/3/2017,2526.31125,2475.2975,2593.64,2448.04374,0.020609139
BTC,6/4/2017,2605.125,2526.31125,2607.92999,2494.29125,0.031197165
BTC,6/5/2017,2855.03,2605.125,2911.86,2582.375,0.095928218
BTC,6/6/2017,2900.8525,2855.03,2967.47625,2742.335,0.016049744
BTC,6/7/2017,2737.9025,2900.8525,2911.93875,2625.085,-0.056173142
BTC,6/8/2017,2826.03875,2737.9025,2864.365,2712.68875,0.032191157
BTC,6/9/2017,2846.00625,2826.03875,2874.69625,2794.0625,0.007065544
BTC,6/10/2017,2910.33625,2846.00625,2943.6325,2821.525,0.022603605
BTC,6/11/2017,3007.0125,2910.33625,3025.4725,2894.01,0.033218241
BTC,6/12/2017,2697.0775,3007.0125,3041.35833,2525.23875,-0.103070739
BTC,6/13/2017,2780.1825,2697.0775,2802.9475,2696.4575,0.030812982
BTC,6/14/2017,2518.54875,2780.1825,2828.8825,2385.03125,-0.094106682
BTC,6/15/2017,2438.61749,2518.54875,2522.3075,2185.96124,-0.031737031
BTC,6/16/2017,2520.78375,2438.61749,2559.18874,2433.9475,0.033693788
BTC,6/17/2017,2680.1025,2520.78375,2707.06,2510.93874,0.06320207
BTC,6/18/2017,2611.67999,2680.1025,2680.1025,2522.3225,-0.025529811
BTC,6/19/2017,2667.5475,2611.67999,2691.57375,2555.10375,0.021391407
BTC,6/20/2017,2805.0975,2667.5475,2822.63375,2636.05875,0.051564218
BTC,6/21/2017,2702.00375,2805.0975,2828.94375,2661.31125,-0.036752288
BTC,6/22/2017,2763.29125,2702.00375,2783.75875,2643.75875,0.022682241
BTC,6/23/2017,2740.5925,2763.29125,2780.27,2726.04125,-0.008214389
BTC,6/24/2017,2598.15875,2740.5925,2764.0375,2556.8225,-0.051971882
BTC,6/25/2017,2630.59499,2598.15875,2696.88625,2530.63125,0.012484318
BTC,6/26/2017,2513.42999,2630.59499,2633.1075,2387.63749,-0.044539353
BTC,6/27/2017,2556.1675,2513.42999,2597.27625,2332.60125,0.01700366
BTC,6/28/2017,2591.2675,2556.1675,2619.23625,2498.9325,0.013731495
BTC,6/29/2017,2547.3225,2591.2675,2620.84375,2530.12125,-0.016958882
BTC,6/30/2017,2479.05499,2547.3225,2581.74125,2471.7925,-0.026799712
BTC,7/1/2017,2424.69875,2479.05499,2547.0475,2396.01249,-0.021926194
BTC,7/2/2017,2513.74125,2424.69875,2551.065,2410.4725,0.036723119
BTC,7/3/2017,2640.06125,2513.74125,2648.85624,2510.3225,0.050251791
BTC,7/4/2017,2588.67875,2640.06125,2659.78875,2583.3525,-0.019462617
BTC,7/5/2017,2634.17375,2588.67875,2648.67999,2560.85,0.017574602
BTC,7/6/2017,2598.57,2634.17375,2638.09875,2591.9825,-0.013516098
BTC,7/7/2017,2514.3625,2598.57,2603.47125,2482.77124,-0.032405323
BTC,7/8/2017,2586.0425,2514.3625,2588.38125,2506.30375,0.02850822
BTC,7/9/2017,2524.12624,2586.0425,2590.7525,2510.28625,-0.023942476
BTC,7/10/2017,2352.265,2524.12624,2541.55625,2314.0775,-0.068087419
BTC,7/11/2017,2292.91375,2352.265,2428.15749,2272.31625,-0.025231532
BTC,7/12/2017,2437.55375,2292.91375,2448.505,2292.41874,0.063081309
BTC,7/13/2017,2337.67875,2437.55375,2437.55375,2327.72875,-0.040973455
BTC,7/14/2017,2109.37375,2337.67875,2372.83374,2105.24375,-0.09766312
BTC,7/15/2017,2045.5725,2109.37375,2151.72875,1971.28375,-0.030246536
BTC,7/16/2017,1986.9425,2045.5725,2055.7475,1836.92,-0.028661903
BTC,7/17/2017,2189.23999,1986.9425,2246.11749,1986.9425,0.10181346
BTC,7/18/2017,2354.8925,2189.23999,2407.18874,2177.99375,0.075666675
BTC,7/19/2017,2349.355,2354.8925,2413.485,2258.1125,-0.002351487
BTC,7/20/2017,2740.56875,2349.355,2946.36,2332.35375,0.16651964
BTC,7/21/2017,2738.775,2740.56875,2814.5075,2639.31374,-0.000654517
BTC,7/22/2017,2831.67875,2738.775,2875.7775,2725.06625,0.033921644
BTC,7/23/2017,2772.3675,2831.67875,2836.3775,2670.76125,-0.020945614
BTC,7/24/2017,2768.8025,2772.3675,2813.96875,2720.71125,-0.001285905
BTC,7/25/2017,2540.20874,2768.8025,2796.92125,2485.185,-0.082560515
BTC,7/26/2017,2570.195,2540.20874,2577.05875,2433.83125,0.011804644
BTC,7/27/2017,2699.72125,2570.195,2749.99875,2554.37,0.050395495
BTC,7/28/2017,2719.69,2699.72125,2833.2375,2682.87,0.007396597
BTC,7/29/2017,2714.70375,2719.69,2780.2075,2693.95875,-0.001833389
BTC,7/30/2017,2718.6175,2714.70375,2753.33125,2615.8075,0.001441686
BTC,7/31/2017,2867.65375,2718.6175,2902.37125,2706.8225,0.054820603
BTC,8/1/2017,2739.70875,2867.65375,2925.03375,2670.16333,-0.044616614
BTC,8/2/2017,2740.07125,2739.70875,2765.5525,2681.46875,0.000132313
BTC,8/3/2017,2811.71,2740.07125,2824.38,2731.19625,0.026144849
BTC,8/4/2017,3123.41125,2811.71,3167.555,2797.1175,0.11085825
BTC,8/5/2017,3254.71,3123.41125,3360.86625,3104.16875,0.042036972
BTC,8/6/2017,3274.6375,3254.71,3325.96625,3190.18625,0.006122665
BTC,8/7/2017,3474.7625,3274.6375,3476.81875,3258.405,0.061113635
BTC,8/8/2017,3416.185,3474.7625,3525.0375,3376.37,-0.016857987
BTC,8/9/2017,3364.41125,3416.185,3442.98875,3280.325,-0.015155429
BTC,8/10/2017,3451.8525,3364.41125,3474.335,3357.67125,0.02599006
BTC,8/11/2017,3705.43,3451.8525,3741.33125,3451.8525,0.073461279
BTC,8/12/2017,4104.015,3705.43,4162.5725,3701.83375,0.107567813
BTC,8/13/2017,4036.7575,4104.015,4225.4025,3890.005,-0.01638822
BTC,8/14/2017,4462.67625,4036.7575,4483.54749,4036.7575,0.105510115
BTC,8/15/2017,4118.9025,4462.67625,4470.34375,3892.72,-0.077033092
BTC,8/16/2017,4322.42125,4118.9025,4440.76124,3985.23375,0.049410917
BTC,8/17/2017,4311.685,4322.42125,4522.13,4225.5,-0.002483851
BTC,8/18/2017,4180.23875,4311.685,4407.79625,4040.05375,-0.030486051
BTC,8/19/2017,4139.38125,4180.23875,4235.06499,4033.53625,-0.009773963
BTC,8/20/2017,4110.94125,4139.38125,4218.21125,4101.06125,-0.006870592
BTC,8/21/2017,3911.27625,4110.94125,4142.63875,3884.6225,-0.048569169
BTC,8/22/2017,4162.79249,3911.27625,4197.76124,3687.27625,0.064305414
BTC,8/23/2017,4178.75625,4162.79249,4299.96875,4130.925,0.003834868
BTC,8/24/2017,4396.03125,4178.75625,4420.35999,4165.77375,0.051995136
BTC,8/25/2017,4359.9025,4396.03125,4496.29249,4320.22,-0.008218493
BTC,8/26/2017,4381.39625,4359.9025,4439.29125,4309.3125,0.004929869
BTC,8/27/2017,4340.46,4381.39625,4416.0225,4340.46,-0.009343197
BTC,8/28/2017,4442.6575,4340.46,4455.04625,4239.01124,0.023545315
BTC,8/29/2017,4664.64375,4442.6575,4703.41749,4400.15874,0.049966996
BTC,8/30/2017,4676.1425,4664.64375,4707.5525,4545.5375,0.002465086
BTC,8/31/2017,4783.17,4676.1425,4808.12125,4654.07,0.022887989
BTC,9/1/2017,4864.285,4783.17,5013.9075,4726.74374,0.016958419
BTC,9/2/2017,4672.56875,4864.285,4902.26124,4529.37125,-0.039413038
BTC,9/3/2017,4593.1825,4672.56875,4749.02875,4481.5225,-0.016989852
BTC,9/4/2017,4160.535,4593.1825,4594.5775,4037.49875,-0.094193405
BTC,9/5/2017,4517.57,4160.535,4529.58875,4111.97124,0.085814685
BTC,9/6/2017,4543.1025,4517.57,4666.46625,4517.57,0.005651822
BTC,9/7/2017,4628.6025,4543.1025,4691.97999,4506.6625,0.018819738
BTC,9/8/2017,4280.975,4628.6025,4698.73125,4151.6425,-0.075104203
BTC,9/9/2017,4194.21875,4280.975,4394.51624,4161.9725,-0.020265535
BTC,9/10/2017,4307.82625,4194.21875,4334.5075,3976.46125,0.027086689
BTC,9/11/2017,4295.76124,4307.82625,4310.79125,4108.475,-0.002800719
BTC,9/12/2017,3944.58375,4295.76124,4368.22,3944.58375,-0.081749769
BTC,9/13/2017,3817.0575,3944.58375,4053.3225,3766.36,-0.032329457
BTC,9/14/2017,3358.10875,3817.0575,3896.7925,3209.43875,-0.120236268
BTC,9/15/2017,3772.68375,3358.10875,3806.57875,2951.1525,0.123454906
BTC,9/16/2017,3608.595,3772.68375,3874.62625,3551.75875,-0.043493905
BTC,9/17/2017,3764.6175,3608.595,3803.4125,3484.80125,0.043236357
BTC,9/18/2017,3976.3875,3764.6175,4080.4975,3753.3775,0.056252727
BTC,9/19/2017,3863.18625,3976.3875,4026.57,3847.35375,-0.028468365
BTC,9/20/2017,3827.685,3863.18625,4021.46,3813.225,-0.009189629
BTC,9/21/2017,3690.99125,3827.685,3890.98,3584.59125,-0.03571186
BTC,9/22/2017,3612.1625,3690.99125,3748.705,3519.07125,-0.021357068
